model	config	input_equal	legacy_total	bound_cg_total
mha4	256x256x8s3k16	1	485311.30465251842	485311.30465251842
mha4	256x256x8s4k1	1	4050754.0034115813	4050754.0034115813
mha4	256x256x8s4k2	1	2168564.3575852308	2168564.3575852308
mha4	256x256x8s4k4	1	1212938.921765724	1212938.921765724
mha4	256x256x8s4k8	1	735287.99899959576	735287.99899959576
mha4	256x256x8s4k16	1	496786.12790378398	496786.12790378398
mha4	256x256x8s5k1	1	4062228.8266628478	4062228.8266628478
mha4	256x256x8s5k2	1	2180039.180836495	2180039.180836495
mha4	256x256x8s5k4	1	1224413.7450169886	1224413.7450169886
mha4	256x256x8s5k8	1	746762.82225086156	746762.82225086156
mha4	256x256x8s5k16	1	508260.9511550499	508260.9511550499
mha4	256x256x16s2k1	1	4050754.0034115813	4050754.0034115813
mha4	256x256x16s2k2	1	2168564.3575852308	2168564.3575852308
mha4	256x256x16s2k4	1	1212938.921765724	1212938.921765724
mha4	256x256x16s2k8	1	735287.99899959576	735287.99899959576
mha4	256x256x16s2k16	1	496786.12790378398	496786.12790378398
mha4	256x256x16s3k1	1	4073703.6499141096	4073703.6499141096
mha4	256x256x16s3k2	1	2191514.0040877601	2191514.0040877601
mha4	256x256x16s3k4	1	1235888.5682682544	1235888.5682682544
mha4	256x256x16s3k8	1	758237.64550212712	758237.64550212712
mha4	256x256x16s3k16	1	519735.77440631541	519735.77440631541
