config	arm	round	started_ns	l05_ms	l1_ms	l2_ms	log
c1	nofence	9	1789704326348630025	6.651904	6.677504	6.320832	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__nofence/r9.log
c1	nowait	9	1789704352654024885	6.643776	6.664192	6.02112	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__nowait/r9.log
c1	neither	9	1789704379076237419	6.647584	6.669472	5.933056	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__neither/r9.log
c1	l1nosync	9	1789704405308603036	6.642688	6.3088	6.495232	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__l1nosync/r9.log
c1	full	10	1789705613270098913	6.65184	6.674432	6.580032	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__full/r10.log
c1	nofence	10	1789705640738239273	6.32192	6.336512	6.099968	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__nofence/r10.log
c1	nowait	10	1789705667355733816	6.645856	6.674368	6.013952	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__nowait/r10.log
c1	neither	10	1789705694470511105	6.319104	6.335488	5.718016	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__neither/r10.log
c1	l1nosync	10	1789705720531157290	6.649856	6.34368	6.585344	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__l1nosync/r10.log
c1	full	11	1789706911957217396	6.65088	6.580224	6.489088	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__full/r11.log
c1	nofence	11	1789706936972265359	6.647808	6.67552	6.417504	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__nofence/r11.log
c1	nowait	11	1789706962133804043	6.654976	6.672352	5.812224	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__nowait/r11.log
c1	neither	11	1789706986931900170	6.648832	6.678368	5.921792	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__neither/r11.log
c1	l1nosync	11	1789707012063938353	6.652992	6.385664	6.573056	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__l1nosync/r11.log
c1	full	12	1789707913041954142	6.65088	6.580192	6.457472	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__full/r12.log
c1	nofence	12	1789707926562218099	6.646784	6.670336	6.10816	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__nofence/r12.log
c1	nowait	12	1789707939845042895	6.64576	6.663328	5.959552	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__nowait/r12.log
c1	neither	12	1789707953236596934	6.322176	6.33536	5.72992	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__neither/r12.log
c1	l1nosync	12	1789707965136883847	6.321152	6.072	6.261472	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__l1nosync/r12.log
c1	full	13	1789708574332025464	6.637568	6.66624	6.58432	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__full/r13.log
c1	nofence	13	1789708587802465707	6.644736	6.66624	6.401024	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__nofence/r13.log
c1	nowait	13	1789708601401061328	6.323296	6.340544	5.811168	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__nowait/r13.log
c1	neither	13	1789708614672051308	6.352576	6.337632	5.734176	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__neither/r13.log
c1	l1nosync	13	1789708626940088771	6.647712	6.331392	6.583296	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__l1nosync/r13.log
c1	full	14	1789709241221195159	6.64848	6.668288	6.249088	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__full/r14.log
c1	nofence	14	1789709254700657579	6.41024	6.337664	6.103904	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__nofence/r14.log
c1	nowait	14	1789709266985012565	6.32416	6.33344	5.82336	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__nowait/r14.log
c1	neither	14	1789709279257156261	6.642592	6.669984	5.932256	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__neither/r14.log
c1	l1nosync	14	1789709292626058311	6.320256	6.109184	6.248448	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__l1nosync/r14.log
c1	full	15	1789709900381468269	6.647584	6.672576	6.583296	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__full/r15.log
c1	nofence	15	1789709913861690511	6.654976	6.678528	6.113152	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__nofence/r15.log
c1	nowait	15	1789709927136516367	6.644416	6.668512	6.02112	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__nowait/r15.log
c1	neither	15	1789709940721021505	6.641632	6.428768	5.770016	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__neither/r15.log
c1	l1nosync	15	1789709954116078893	6.641664	6.335456	6.57744	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__l1nosync/r15.log
c1	full	16	1789710559712801726	6.647808	6.673408	6.264928	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__full/r16.log
c1	nofence	16	1789710573208378273	6.317824	6.33344	6.10816	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__nofence/r16.log
c1	nowait	16	1789710585371561862	6.649184	6.334272	5.82144	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__nowait/r16.log
c1	neither	16	1789710598757284676	6.646784	6.542336	5.856992	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__neither/r16.log
c1	l1nosync	16	1789710612031444124	6.317056	6.089728	6.259712	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__l1nosync/r16.log
c1	full	17	1789711217419713711	6.31808	6.335424	6.259552	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__full/r17.log
c1	nofence	17	1789711229604124943	6.317216	6.336192	6.105952	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__nofence/r17.log
c1	nowait	17	1789711242680061566	6.322016	6.654976	5.817344	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__nowait/r17.log
c1	neither	17	1789711257161295455	6.319936	6.336384	5.74752	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__neither/r17.log
c1	l1nosync	17	1789711270580921649	6.320384	6.091552	6.260736	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__l1nosync/r17.log
c1	full	18	1789711879785649854	6.341664	6.336512	6.245216	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__full/r18.log
c1	nofence	18	1789711892100459023	6.319104	6.334528	6.110496	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__nofence/r18.log
c1	nowait	18	1789711905900601496	6.648832	6.672384	6.04448	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__nowait/r18.log
c1	neither	18	1789711919590425599	6.644736	6.672576	5.947296	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__neither/r18.log
c1	l1nosync	18	1789711933073130796	6.3744	6.109184	6.245376	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__l1nosync/r18.log
c1	full	19	1789712548481761886	6.31808	6.334464	6.25664	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__full/r19.log
c1	nofence	19	1789712562489685002	6.318912	6.330464	6.104064	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__nofence/r19.log
c1	nowait	19	1789712576513774983	6.321792	6.336608	5.82336	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__nowait/r19.log
c1	neither	19	1789712590434112605	6.31808	6.330368	5.724128	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__neither/r19.log
c1	l1nosync	19	1789712604512975463	6.316032	6.070624	6.25792	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__l1nosync/r19.log
c1	full	20	1789713232657515648	6.642464	6.674432	6.584608	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__full/r20.log
c1	nofence	20	1789713246138496971	6.648832	6.673408	6.267616	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__nofence/r20.log
c1	nowait	20	1789713259533343715	6.388736	6.346816	5.816192	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__nowait/r20.log
c1	neither	20	1789713273613098616	6.325248	6.340448	5.732064	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__neither/r20.log
c1	l1nosync	20	1789713287829088821	6.326272	6.0672	6.260512	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__l1nosync/r20.log
c1	full	21	1789713922935666866	6.638912	6.338528	6.258688	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__full/r21.log
c1	nofence	21	1789713937220984330	6.502464	6.336608	6.107136	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__nofence/r21.log
c1	nowait	21	1789713951397029596	6.319488	6.334464	5.818368	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__nowait/r21.log
c1	neither	21	1789713963859972697	6.639616	6.504096	5.933056	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__neither/r21.log
c1	l1nosync	21	1789713978269425922	6.650688	6.408192	6.561504	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__l1nosync/r21.log
c1	full	22	1789714619621662082	6.63552	6.494208	6.301696	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__full/r22.log
c1	nofence	22	1789714633932159757	6.640896	6.669568	6.4	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__nofence/r22.log
c1	nowait	22	1789714648309799134	6.64576	6.669312	6.024192	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__nowait/r22.log
c1	neither	22	1789714663630589115	6.6016	6.44416	5.699584	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__neither/r22.log
c1	l1nosync	22	1789714677909192366	6.575104	6.10992	6.251392	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__l1nosync/r22.log
c1	full	23	1789715320229208886	6.647904	6.676544	6.5792	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__full/r23.log
c1	nofence	23	1789715335606467982	6.48192	6.3376	6.099968	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__nofence/r23.log
c1	nowait	23	1789715349782187778	6.64576	6.673344	6.025216	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__nowait/r23.log
c1	neither	23	1789715363565527720	6.652928	6.664032	5.948384	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__neither/r23.log
c1	l1nosync	23	1789715377947997824	6.320128	6.102016	6.252192	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__l1nosync/r23.log
c1	full	24	1789716024889247152	6.6528	6.674624	6.571008	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__full/r24.log
c1	nofence	24	1789716039194511008	6.649856	6.672384	6.410368	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__nofence/r24.log
c1	nowait	24	1789716053509623259	6.648832	6.677728	6.021088	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__nowait/r24.log
c1	neither	24	1789716067680572491	6.64576	6.671552	5.92384	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__neither/r24.log
c1	l1nosync	24	1789716082082554429	6.649856	6.403072	6.569984	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c1__l1nosync/r24.log
c2	full	0	1789691016002755362	6.64576	6.6736	6.601728	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__full/r0.log
c2	nofence	0	1789691057450857088	6.64576	6.672384	6.434496	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__nofence/r0.log
c2	nowait	0	1789691098382546614	6.653984	6.675648	5.999584	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__nowait/r0.log
c2	neither	0	1789691139565269117	6.645024	6.672224	5.730304	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__neither/r0.log
c2	l1nosync	0	1789691180900888396	6.648992	6.376448	6.603776	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__l1nosync/r0.log
c2	full	1	1789693015739992148	6.653856	6.671552	6.60992	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__full/r1.log
c2	nofence	1	1789693055314090728	6.652864	6.673152	6.44096	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__nofence/r1.log
c2	nowait	1	1789693095093553220	6.65088	6.677504	6.029056	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__nowait/r1.log
c2	neither	1	1789693135445485127	6.651904	6.67648	5.941472	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__neither/r1.log
c2	l1nosync	1	1789693177768761957	6.64864	6.376192	6.28224	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__l1nosync/r1.log
c2	full	2	1789694772442821364	6.641984	6.503232	6.278144	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__full/r2.log
c2	nofence	2	1789694805812571166	6.649856	6.67648	6.439008	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__nofence/r2.log
c2	nowait	2	1789694838953758054	6.652928	6.674432	6.0416	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__nowait/r2.log
c2	neither	2	1789694871110512654	6.648736	6.673408	5.951488	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__neither/r2.log
c2	l1nosync	2	1789694904851508333	6.647008	6.329344	6.619136	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__l1nosync/r2.log
c2	full	3	1789696271694751297	6.648832	6.672384	6.614176	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__full/r3.log
c2	nofence	3	1789696299814227190	6.649888	6.676352	6.440896	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__nofence/r3.log
c2	nowait	3	1789696328805541592	6.651936	6.67136	6.018112	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__nowait/r3.log
c2	neither	3	1789696357179929486	6.65328	6.677504	5.938976	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__neither/r3.log
c2	l1nosync	3	1789696385694869896	6.654848	6.401024	6.608576	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__l1nosync/r3.log
c2	full	4	1789697626731871931	6.649856	6.673504	6.605824	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__full/r4.log
c2	nofence	4	1789697653560106012	6.65488	6.672384	6.43776	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__nofence/r4.log
c2	nowait	4	1789697680524656410	6.320128	6.340608	5.793728	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__nowait/r4.log
c2	neither	4	1789697706420305077	6.650656	6.678528	5.940192	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__neither/r4.log
c2	l1nosync	4	1789697733396218284	6.646464	6.35392	6.623232	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__l1nosync/r4.log
c2	full	5	1789698994904041562	6.601696	6.678528	6.611008	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__full/r5.log
c2	nofence	5	1789699023390489832	6.65088	6.675552	6.437888	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__nofence/r5.log
c2	nowait	5	1789699051265226947	6.648128	6.674176	6.037856	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__nowait/r5.log
c2	neither	5	1789699079437843083	6.653664	6.673344	5.945152	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__neither/r5.log
c2	l1nosync	5	1789699107359098090	6.646784	6.391808	6.598432	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__l1nosync/r5.log
c2	full	6	1789700380202873585	6.654592	6.579328	6.322176	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__full/r6.log
c2	nofence	6	1789700407887946282	6.651904	6.675328	6.437888	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__nofence/r6.log
c2	nowait	6	1789700435220702727	6.645792	6.673376	6.014976	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__nowait/r6.log
c2	neither	6	1789700461833105781	6.65088	6.67648	5.935104	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__neither/r6.log
c2	l1nosync	6	1789700488623821481	6.6328	6.381568	6.605824	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__l1nosync/r6.log
c2	full	7	1789701724544502736	6.64912	6.670336	6.623232	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__full/r7.log
c2	nofence	7	1789701751560677645	6.65296	6.667424	6.423552	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__nofence/r7.log
c2	nowait	7	1789701778413040507	6.649824	6.675456	6.019072	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__nowait/r7.log
c2	neither	7	1789701805104379017	6.652	6.675456	5.929984	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__neither/r7.log
c2	l1nosync	7	1789701832277479606	6.64912	6.386688	6.605824	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__l1nosync/r7.log
c2	full	8	1789703088170065951	6.65088	6.672512	6.611936	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__full/r8.log
c2	nofence	8	1789703116062738611	6.650528	6.675616	6.437632	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__nofence/r8.log
c2	nowait	8	1789703144081723351	6.65088	6.675136	5.897184	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__nowait/r8.log
c2	neither	8	1789703171810493662	6.447104	6.336576	5.728608	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__neither/r8.log
c2	l1nosync	8	1789703198618210446	6.31808	6.074176	6.293504	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__l1nosync/r8.log
c2	full	9	1789704431520351486	6.644608	6.674432	6.62016	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__full/r9.log
c2	nofence	9	1789704457904115958	6.651904	6.673088	6.432608	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__nofence/r9.log
c2	nowait	9	1789704484210128173	6.652032	6.675456	6.02112	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__nowait/r9.log
c2	neither	9	1789704510595807250	6.649888	6.675456	5.93408	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__neither/r9.log
c2	l1nosync	9	1789704536909157438	6.652928	6.394688	6.607872	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__l1nosync/r9.log
c2	full	10	1789705748194237739	6.647808	6.669312	6.621984	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__full/r10.log
c2	nofence	10	1789705775627876509	6.646784	6.668544	6.439008	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__nofence/r10.log
c2	nowait	10	1789705803167414740	6.647808	6.411136	5.815968	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__nowait/r10.log
c2	neither	10	1789705830392135556	6.654784	6.665408	5.837824	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__neither/r10.log
c2	l1nosync	10	1789705857779288360	6.64064	6.328032	6.612992	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__l1nosync/r10.log
c2	full	11	1789707037076449393	6.610944	6.65872	6.603712	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__full/r11.log
c2	nofence	11	1789707062085441915	6.648576	6.668448	6.434816	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__nofence/r11.log
c2	nowait	11	1789707087112216776	6.644736	6.673376	6.018304	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__nowait/r11.log
c2	neither	11	1789707111600438762	6.645408	6.667264	5.934784	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__neither/r11.log
c2	l1nosync	11	1789707136898474935	6.641568	6.129664	6.358016	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__l1nosync/r11.log
c2	full	12	1789707977740888994	6.532096	6.543488	6.292448	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__full/r12.log
c2	nofence	12	1789707991140339967	6.647488	6.673472	6.443808	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__nofence/r12.log
c2	nowait	12	1789708004937713611	6.647808	6.67136	6.035616	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__nowait/r12.log
c2	neither	12	1789708018609729045	6.652576	6.675456	5.91872	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__neither/r12.log
c2	l1nosync	12	1789708031988526356	6.654048	6.392896	6.606848	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__l1nosync/r12.log
c2	full	13	1789708640410115698	6.654752	6.674656	6.60992	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__full/r13.log
c2	nofence	13	1789708653898224141	6.636544	6.657152	6.440864	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__nofence/r13.log
c2	nowait	13	1789708667276412049	6.633472	6.339648	5.884928	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__nowait/r13.log
c2	neither	13	1789708680982666608	6.648736	6.67328	5.915648	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__neither/r13.log
c2	l1nosync	13	1789708694773521887	6.64576	6.392832	6.5392	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__l1nosync/r13.log
c2	full	14	1789709304684437438	6.651904	6.67024	6.617088	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__full/r14.log
c2	nofence	14	1789709318289772146	6.647808	6.675584	6.435104	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__nofence/r14.log
c2	nowait	14	1789709331978097224	6.644672	6.663168	5.964608	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__nowait/r14.log
c2	neither	14	1789709345554240827	6.650752	6.674624	5.916672	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__neither/r14.log
c2	l1nosync	14	1789709359029473834	6.643648	6.37952	6.580224	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__l1nosync/r14.log
c2	full	15	1789709967690157478	6.649952	6.673408	6.611968	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__full/r15.log
c2	nofence	15	1789709981157419877	6.647616	6.667488	6.445056	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__nofence/r15.log
c2	nowait	15	1789709994734067717	6.378464	6.33552	5.823648	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__nowait/r15.log
c2	neither	15	1789710007019938833	6.647808	6.5056	5.832704	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__neither/r15.log
c2	l1nosync	15	1789710020512528714	6.643744	6.272	6.486016	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__l1nosync/r15.log
c2	full	16	1789710624205446490	6.31808	6.334528	6.290688	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__full/r16.log
c2	nofence	16	1789710636404566352	6.643712	6.673376	6.447968	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__nofence/r16.log
c2	nowait	16	1789710649916151191	6.31808	6.335488	5.801984	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__nowait/r16.log
c2	neither	16	1789710662188247252	6.469632	6.329472	5.724128	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__neither/r16.log
c2	l1nosync	16	1789710674392334341	6.64576	6.366496	6.6048	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__l1nosync/r16.log
c2	full	17	1789711284193050026	6.320128	6.337216	6.290432	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__full/r17.log
c2	nofence	17	1789711297801431169	6.320128	6.335488	6.127264	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__nofence/r17.log
c2	nowait	17	1789711311172192940	6.320128	6.334208	5.81392	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__nowait/r17.log
c2	neither	17	1789711324445025392	6.317056	6.332416	5.72416	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__neither/r17.log
c2	l1nosync	17	1789711338263506309	6.319104	6.071296	6.291456	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__l1nosync/r17.log
c2	full	18	1789711945445525414	6.649856	6.674432	6.620096	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__full/r18.log
c2	nofence	18	1789711958952337553	6.3232	6.338496	6.125568	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__nofence/r18.log
c2	nowait	18	1789711972097466070	6.644736	6.673632	6.030336	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__nowait/r18.log
c2	neither	18	1789711985986437239	6.32832	6.333504	5.718016	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__neither/r18.log
c2	l1nosync	18	1789711998301651557	6.643712	6.371104	6.617088	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__l1nosync/r18.log
c2	full	19	1789712618213947352	6.319392	6.331616	6.296512	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__full/r19.log
c2	nofence	19	1789712631989040196	6.321152	6.336576	6.136832	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__nofence/r19.log
c2	nowait	19	1789712644097260318	6.321408	6.336512	5.82848	/root/TileMega/docs/experiments/REBASE/bounded_raw/real_s128/measure/c2__nowait/r19.log
