dtype	model	tile_m	tile_n	tile_k	stages	split_k	ctas_per_sm	measured_ms	cdf_ms	curve_ms	delta_ms
bf16	gqa2	64	64	32	3	1	3	0.299264	0.136243	0.136243	0.0
bf16	gqa2	64	64	32	3	2	3	0.295872	0.135898	0.135919	2.1000000000021002e-05
bf16	gqa2	64	64	32	3	4	3	0.252992	0.122812	0.122874	6.199999999999262e-05
bf16	gqa2	64	64	32	3	8	3	0.229376	0.116333	0.116477	0.00014399999999999136
bf16	gqa2	64	64	32	3	16	3	0.2296	0.11404	0.114349	0.0003090000000000037
bf16	gqa2	64	64	32	4	1	3	0.306176	0.139115	0.139115	0.0
bf16	gqa2	64	64	32	4	2	3	0.306176	0.13877	0.13879	1.9999999999992246e-05
bf16	gqa2	64	64	32	4	4	3	0.257024	0.125684	0.125746	6.20000000000065e-05
bf16	gqa2	64	64	32	4	8	3	0.228352	0.119204	0.119349	0.00014499999999999236
bf16	gqa2	64	64	32	4	16	3	0.232448	0.116912	0.117221	0.0003090000000000037
bf16	gqa2	64	64	32	5	1	2	0.21424	0.126017	0.126017	0.0
bf16	gqa2	64	64	32	5	2	2	0.24576	0.11822	0.118241	2.0999999999993246e-05
bf16	gqa2	64	64	32	5	4	2	0.223424	0.105134	0.105196	6.199999999999262e-05
bf16	gqa2	64	64	32	5	8	2	0.208864	0.0986545	0.0987987	0.0001441999999999971
bf16	gqa2	64	64	32	5	16	2	0.212992	0.0963621	0.0966712	0.0003090999999999927
bf16	gqa2	64	128	16	2	1	3	0.439296	0.195854	0.195854	0.0
bf16	gqa2	64	128	16	2	2	3	0.423136	0.176912	0.176933	2.0999999999993246e-05
bf16	gqa2	64	128	16	2	4	3	0.331776	0.153092	0.153154	6.20000000000065e-05
bf16	gqa2	64	128	16	2	8	3	0.305152	0.141245	0.141389	0.00014399999999997748
bf16	gqa2	64	128	16	2	16	3	0.30096	0.135449	0.135758	0.00030899999999997596
bf16	gqa2	64	128	16	3	1	3	0.397536	0.198008	0.198008	0.0
bf16	gqa2	64	128	16	3	2	3	0.40448	0.179066	0.179087	2.0999999999993246e-05
bf16	gqa2	64	128	16	3	4	3	0.328736	0.155246	0.155308	6.20000000000065e-05
bf16	gqa2	64	128	16	3	8	3	0.296832	0.143399	0.143543	0.00014400000000000523
bf16	gqa2	64	128	16	3	16	3	0.301056	0.137603	0.137912	0.0003090000000000037
bf16	gqa2	64	128	16	4	1	3	0.401408	0.200162	0.200162	0.0
bf16	gqa2	64	128	16	4	2	3	0.405504	0.18122	0.181241	2.1000000000021002e-05
bf16	gqa2	64	128	16	4	4	3	0.324608	0.1574	0.157461	6.099999999997774e-05
bf16	gqa2	64	128	16	4	8	3	0.302336	0.145553	0.145697	0.00014400000000000523
bf16	gqa2	64	128	16	4	16	3	0.30208	0.139756	0.140066	0.0003100000000000047
bf16	gqa2	64	128	16	5	1	3	0.404672	0.202316	0.202316	0.0
bf16	gqa2	64	128	16	5	2	3	0.412896	0.183374	0.183394	1.9999999999992246e-05
bf16	gqa2	64	128	16	5	4	3	0.329728	0.159553	0.159615	6.20000000000065e-05
bf16	gqa2	64	128	16	5	8	3	0.303296	0.147707	0.147851	0.00014400000000000523
bf16	gqa2	64	128	16	5	16	3	0.303104	0.14191	0.142219	0.0003090000000000037
bf16	gqa2	64	128	32	2	1	2	0.306368	0.184192	0.184192	0.0
bf16	gqa2	64	128	32	2	2	2	0.336896	0.157798	0.157819	2.0999999999993246e-05
bf16	gqa2	64	128	32	2	4	2	0.290016	0.133978	0.13404	6.199999999997874e-05
bf16	gqa2	64	128	32	2	8	2	0.27136	0.122131	0.122275	0.00014399999999999136
bf16	gqa2	64	128	32	2	16	2	0.28896	0.116335	0.116644	0.0003090000000000037
bf16	gqa2	64	128	32	3	1	2	0.279552	0.1885	0.1885	0.0
bf16	gqa2	64	128	32	3	2	2	0.331776	0.162106	0.162127	2.0999999999993246e-05
bf16	gqa2	64	128	32	3	4	2	0.290016	0.138286	0.138347	6.1000000000005494e-05
bf16	gqa2	64	128	32	3	8	2	0.27136	0.126439	0.126583	0.00014400000000000523
bf16	gqa2	64	128	32	3	16	2	0.290816	0.120642	0.120951	0.0003090000000000037
bf16	gqa2	64	128	32	4	1	2	0.285696	0.192808	0.192808	0.0
bf16	gqa2	64	128	32	4	2	2	0.336896	0.166414	0.166434	1.9999999999992246e-05
bf16	gqa2	64	128	32	4	4	2	0.29184	0.142593	0.142655	6.20000000000065e-05
bf16	gqa2	64	128	32	4	8	2	0.270336	0.130747	0.130891	0.00014400000000000523
bf16	gqa2	64	128	32	4	16	2	0.270336	0.12495	0.125259	0.0003090000000000037
bf16	gqa2	64	128	32	5	1	1	0.285632	0.197065	0.197065	0.0
bf16	gqa2	64	128	32	5	2	1	0.334848	0.170647	0.170668	2.0999999999993246e-05
bf16	gqa2	64	128	32	5	4	1	0.290816	0.146827	0.146889	6.199999999997874e-05
bf16	gqa2	64	128	32	5	8	1	0.268288	0.13498	0.135124	0.00014400000000000523
bf16	gqa2	64	128	32	5	16	1	0.258112	0.129184	0.129493	0.0003090000000000037
bf16	gqa2	64	256	16	2	1	2	0.477376	0.32017	0.32017	0.0
bf16	gqa2	64	256	16	2	2	2	0.536576	0.251794	0.251814	1.999999999996449e-05
bf16	gqa2	64	256	16	2	4	2	0.444416	0.204111	0.204173	6.20000000000065e-05
bf16	gqa2	64	256	16	2	8	2	0.410624	0.180333	0.180477	0.00014400000000000523
bf16	gqa2	64	256	16	2	16	2	0.427008	0.168571	0.16888	0.0003090000000000037
bf16	gqa2	64	256	16	3	1	2	0.418816	0.323759	0.323759	0.0
bf16	gqa2	64	256	16	3	2	2	0.519328	0.255384	0.255404	2.0000000000020002e-05
bf16	gqa2	64	256	16	3	4	2	0.431104	0.2077	0.207762	6.20000000000065e-05
bf16	gqa2	64	256	16	3	8	2	0.409536	0.183922	0.184067	0.00014500000000000624
bf16	gqa2	64	256	16	3	16	2	0.421888	0.17216	0.172469	0.0003090000000000037
bf16	gqa2	64	256	16	4	1	2	0.429056	0.327349	0.327349	0.0
bf16	gqa2	64	256	16	4	2	2	0.526336	0.258973	0.258994	2.0999999999993246e-05
bf16	gqa2	64	256	16	4	4	2	0.432128	0.21129	0.211352	6.20000000000065e-05
bf16	gqa2	64	256	16	4	8	2	0.41184	0.187512	0.187656	0.00014399999999997748
bf16	gqa2	64	256	16	4	16	2	0.425888	0.17575	0.176059	0.0003090000000000037
bf16	gqa2	64	256	16	5	1	1	0.418816	0.330888	0.330888	0.0
bf16	gqa2	64	256	16	5	2	1	0.504832	0.262489	0.262509	2.0000000000020002e-05
bf16	gqa2	64	256	16	5	4	1	0.429056	0.214806	0.214868	6.20000000000065e-05
bf16	gqa2	64	256	16	5	8	1	0.392192	0.191028	0.191172	0.00014400000000000523
bf16	gqa2	64	256	16	5	16	1	0.376832	0.179266	0.179575	0.0003090000000000037
bf16	gqa2	64	256	32	2	1	2	0.529408	0.327349	0.327349	0.0
bf16	gqa2	64	256	32	2	2	2	0.5888	0.258973	0.258994	2.0999999999993246e-05
bf16	gqa2	64	256	32	2	4	2	0.491488	0.21129	0.211352	6.20000000000065e-05
bf16	gqa2	64	256	32	2	8	2	0.442368	0.187512	0.187656	0.00014399999999997748
bf16	gqa2	64	256	32	2	16	2	0.434176	0.17575	0.176059	0.0003090000000000037
bf16	gqa2	64	256	32	3	1	1	0.503808	0.334478	0.334478	0.0
bf16	gqa2	64	256	32	3	2	1	0.56832	0.266078	0.266099	2.0999999999993246e-05
bf16	gqa2	64	256	32	3	4	1	0.475296	0.218395	0.218457	6.20000000000065e-05
bf16	gqa2	64	256	32	3	8	1	0.427168	0.194617	0.194762	0.00014499999999997848
bf16	gqa2	64	256	32	3	16	1	0.407552	0.182855	0.183164	0.0003090000000000037
bf16	gqa2	64	256	32	4	1	1	0.513184	0.341658	0.341658	0.0
bf16	gqa2	64	256	32	4	2	1	0.58176	0.273258	0.273279	2.0999999999993246e-05
bf16	gqa2	64	256	32	4	4	1	0.480416	0.225575	0.225637	6.20000000000065e-05
bf16	gqa2	64	256	32	4	8	1	0.434336	0.201797	0.201941	0.00014400000000000523
bf16	gqa2	64	256	32	4	16	1	0.421984	0.190035	0.190344	0.0003090000000000037
bf16	gqa2	128	16	16	2	1	5	0.329728	0.141624	0.141624	0.0
bf16	gqa2	128	16	16	2	2	5	0.298976	0.143418	0.143439	2.1000000000021002e-05
bf16	gqa2	128	16	16	2	4	5	0.239616	0.132383	0.132445	6.20000000000065e-05
bf16	gqa2	128	16	16	2	8	5	0.224256	0.130622	0.130766	0.00014400000000000523
bf16	gqa2	128	16	16	2	16	5	0.223232	0.134171	0.13448	0.00030899999999997596
bf16	gqa2	128	16	16	3	1	5	0.3072	0.143239	0.143239	0.0
bf16	gqa2	128	16	16	3	2	5	0.2816	0.145033	0.145054	2.0999999999993246e-05
bf16	gqa2	128	16	16	3	4	5	0.232448	0.133999	0.134061	6.20000000000065e-05
bf16	gqa2	128	16	16	3	8	5	0.218912	0.132237	0.132381	0.00014400000000000523
bf16	gqa2	128	16	16	3	16	5	0.22528	0.136248	0.136557	0.0003090000000000037
bf16	gqa2	128	16	16	4	1	5	0.308224	0.144855	0.144855	0.0
bf16	gqa2	128	16	16	4	2	5	0.278528	0.146649	0.146669	1.9999999999992246e-05
bf16	gqa2	128	16	16	4	4	5	0.237568	0.135614	0.135676	6.199999999997874e-05
bf16	gqa2	128	16	16	4	8	5	0.222208	0.133853	0.133997	0.00014400000000000523
bf16	gqa2	128	16	16	4	16	5	0.228352	0.138325	0.138634	0.0003090000000000037
bf16	gqa2	128	16	16	5	1	4	0.304128	0.146467	0.146467	0.0
bf16	gqa2	128	16	16	5	2	4	0.27136	0.148259	0.148279	1.9999999999992246e-05
bf16	gqa2	128	16	16	5	4	4	0.233472	0.137224	0.137286	6.199999999997874e-05
bf16	gqa2	128	16	16	5	8	4	0.208896	0.135462	0.135607	0.00014500000000000624
bf16	gqa2	128	16	16	5	16	4	0.229376	0.140397	0.140706	0.0003090000000000037
bf16	gqa2	128	16	32	2	1	3	0.288768	0.130162	0.130162	0.0
bf16	gqa2	128	16	32	2	2	3	0.263168	0.1251	0.12512	2.0000000000020002e-05
bf16	gqa2	128	16	32	2	4	3	0.21424	0.114065	0.114127	6.20000000000065e-05
bf16	gqa2	128	16	32	2	8	3	0.210816	0.116607	0.116751	0.00014399999999999136
bf16	gqa2	128	16	32	2	16	3	0.2296	0.127535	0.127844	0.0003090000000000037
bf16	gqa2	128	16	32	3	1	3	0.286976	0.133393	0.133393	0.0
bf16	gqa2	128	16	32	3	2	3	0.261408	0.128331	0.128351	1.9999999999992246e-05
bf16	gqa2	128	16	32	3	4	3	0.21504	0.117296	0.117358	6.20000000000065e-05
bf16	gqa2	128	16	32	3	8	3	0.210944	0.120761	0.120905	0.00014400000000000523
bf16	gqa2	128	16	32	3	16	3	0.23552	0.133996	0.134305	0.0003090000000000037
bf16	gqa2	128	16	32	4	1	2	0.201728	0.120655	0.120655	0.0
bf16	gqa2	128	16	32	4	2	2	0.210144	0.10814	0.10816	2.0000000000006124e-05
bf16	gqa2	128	16	32	4	4	2	0.198656	0.0971049	0.0971667	6.180000000000074e-05
bf16	gqa2	128	16	32	4	8	2	0.201952	0.101493	0.101637	0.00014400000000000523
bf16	gqa2	128	16	32	4	16	2	0.234688	0.123185	0.123495	0.00030999999999999084
bf16	gqa2	128	16	32	5	1	2	0.199872	0.123885	0.123885	0.0
bf16	gqa2	128	16	32	5	2	2	0.212064	0.11137	0.111391	2.1000000000007124e-05
bf16	gqa2	128	16	32	5	4	2	0.201728	0.100336	0.100397	6.1000000000005494e-05
bf16	gqa2	128	16	32	5	8	2	0.205824	0.105647	0.105791	0.00014399999999999136
bf16	gqa2	128	16	32	5	16	2	0.239616	0.13057	0.130879	0.0003090000000000037
bf16	gqa2	128	32	16	2	1	4	0.380928	0.159034	0.159034	0.0
bf16	gqa2	128	32	16	2	2	4	0.335872	0.15898	0.159001	2.0999999999993246e-05
bf16	gqa2	128	32	16	2	4	4	0.27648	0.142612	0.142674	6.20000000000065e-05
bf16	gqa2	128	32	16	2	8	4	0.243712	0.136543	0.136687	0.00014400000000000523
bf16	gqa2	128	32	16	2	16	4	0.226304	0.135686	0.135995	0.0003090000000000037
bf16	gqa2	128	32	16	3	1	4	0.358176	0.160829	0.160829	0.0
bf16	gqa2	128	32	16	3	2	4	0.327584	0.160775	0.160795	1.9999999999992246e-05
bf16	gqa2	128	32	16	3	4	4	0.267104	0.144407	0.144469	6.199999999997874e-05
bf16	gqa2	128	32	16	3	8	4	0.24576	0.138338	0.138482	0.00014400000000000523
bf16	gqa2	128	32	16	3	16	4	0.2304	0.137481	0.13779	0.0003090000000000037
bf16	gqa2	128	32	16	4	1	4	0.357376	0.162624	0.162624	0.0
bf16	gqa2	128	32	16	4	2	4	0.330752	0.16257	0.16259	2.0000000000020002e-05
bf16	gqa2	128	32	16	4	4	4	0.274432	0.146202	0.146264	6.20000000000065e-05
bf16	gqa2	128	32	16	4	8	4	0.244736	0.140133	0.140277	0.00014400000000000523
bf16	gqa2	128	32	16	4	16	4	0.23552	0.139276	0.139585	0.00030899999999997596
bf16	gqa2	128	32	16	5	1	3	0.275456	0.14973	0.14973	0.0
bf16	gqa2	128	32	16	5	2	3	0.2816	0.142821	0.142842	2.0999999999993246e-05
bf16	gqa2	128	32	16	5	4	3	0.244736	0.126453	0.126515	6.199999999997874e-05
bf16	gqa2	128	32	16	5	8	3	0.222208	0.120384	0.120528	0.00014399999999999136
bf16	gqa2	128	32	16	5	16	3	0.224256	0.127956	0.128265	0.0003090000000000037
bf16	gqa2	128	32	32	2	1	2	0.23568	0.131966	0.131966	0.0
bf16	gqa2	128	32	32	2	2	2	0.24576	0.117605	0.117625	1.9999999999992246e-05
bf16	gqa2	128	32	32	2	4	2	0.211968	0.101237	0.101298	6.1000000000005494e-05
bf16	gqa2	128	32	32	2	8	2	0.19968	0.0951673	0.0953115	0.0001441999999999971
bf16	gqa2	128	32	32	2	16	2	0.220384	0.102227	0.102536	0.0003090000000000037
bf16	gqa2	128	32	32	3	1	2	0.22032	0.135555	0.135555	0.0
bf16	gqa2	128	32	32	3	2	2	0.240864	0.121194	0.121215	2.1000000000007124e-05
bf16	gqa2	128	32	32	3	4	2	0.208896	0.104826	0.104888	6.199999999999262e-05
bf16	gqa2	128	32	32	3	8	2	0.200896	0.0987571	0.0989013	0.0001441999999999971
bf16	gqa2	128	32	32	3	16	2	0.22544	0.106842	0.107151	0.00030899999999998984
bf16	gqa2	128	32	32	4	1	2	0.223136	0.139145	0.139145	0.0
bf16	gqa2	128	32	32	4	2	2	0.239616	0.124784	0.124805	2.0999999999993246e-05
bf16	gqa2	128	32	32	4	4	2	0.210144	0.108416	0.108478	6.20000000000065e-05
bf16	gqa2	128	32	32	4	8	2	0.200896	0.102347	0.102491	0.00014400000000000523
bf16	gqa2	128	32	32	4	16	2	0.218272	0.111458	0.111767	0.0003090000000000037
bf16	gqa2	128	32	32	5	1	1	0.218208	0.142684	0.142684	0.0
bf16	gqa2	128	32	32	5	2	1	0.236512	0.128299	0.12832	2.0999999999993246e-05
bf16	gqa2	128	32	32	5	4	1	0.2048	0.111932	0.111993	6.0999999999991616e-05
bf16	gqa2	128	32	32	5	8	1	0.202848	0.116855	0.117	0.00014500000000000624
bf16	gqa2	128	32	32	5	16	1	0.221184	0.154474	0.154783	0.0003090000000000037
bf16	gqa2	128	64	16	2	1	3	0.385024	0.195854	0.195854	0.0
bf16	gqa2	128	64	16	2	2	3	0.382976	0.176912	0.176933	2.0999999999993246e-05
bf16	gqa2	128	64	16	2	4	3	0.31664	0.153092	0.153154	6.20000000000065e-05
bf16	gqa2	128	64	16	2	8	3	0.280576	0.141245	0.141389	0.00014399999999997748
bf16	gqa2	128	64	16	2	16	3	0.281632	0.13694	0.137249	0.0003090000000000037
bf16	gqa2	128	64	16	3	1	3	0.375008	0.198008	0.198008	0.0
bf16	gqa2	128	64	16	3	2	3	0.374624	0.179066	0.179087	2.0999999999993246e-05
bf16	gqa2	128	64	16	3	4	3	0.30848	0.155246	0.155308	6.20000000000065e-05
bf16	gqa2	128	64	16	3	8	3	0.275456	0.143399	0.143543	0.00014400000000000523
bf16	gqa2	128	64	16	3	16	3	0.277504	0.139094	0.139403	0.0003090000000000037
bf16	gqa2	128	64	16	4	1	3	0.374784	0.200162	0.200162	0.0
bf16	gqa2	128	64	16	4	2	3	0.37376	0.18122	0.181241	2.1000000000021002e-05
bf16	gqa2	128	64	16	4	4	3	0.312224	0.1574	0.157461	6.099999999997774e-05
bf16	gqa2	128	64	16	4	8	3	0.2784	0.145553	0.145697	0.00014400000000000523
bf16	gqa2	128	64	16	4	16	3	0.283872	0.141248	0.141557	0.00030899999999997596
bf16	gqa2	128	64	16	5	1	3	0.377856	0.202316	0.202316	0.0
bf16	gqa2	128	64	16	5	2	3	0.379904	0.183374	0.183394	1.9999999999992246e-05
bf16	gqa2	128	64	16	5	4	3	0.320608	0.159553	0.159615	6.20000000000065e-05
bf16	gqa2	128	64	16	5	8	3	0.28752	0.147707	0.147851	0.00014400000000000523
bf16	gqa2	128	64	16	5	16	3	0.28672	0.143402	0.143711	0.0003090000000000037
bf16	gqa2	128	64	32	2	1	2	0.299008	0.184192	0.184192	0.0
bf16	gqa2	128	64	32	2	2	2	0.334816	0.157798	0.157819	2.0999999999993246e-05
bf16	gqa2	128	64	32	2	4	2	0.288768	0.133978	0.13404	6.199999999997874e-05
bf16	gqa2	128	64	32	2	8	2	0.269312	0.122131	0.122275	0.00014399999999999136
bf16	gqa2	128	64	32	2	16	2	0.261344	0.117826	0.118135	0.0003090000000000037
bf16	gqa2	128	64	32	3	1	2	0.27648	0.1885	0.1885	0.0
bf16	gqa2	128	64	32	3	2	2	0.3328	0.162106	0.162127	2.0999999999993246e-05
bf16	gqa2	128	64	32	3	4	2	0.28672	0.138286	0.138347	6.1000000000005494e-05
bf16	gqa2	128	64	32	3	8	2	0.269312	0.126439	0.126583	0.00014400000000000523
bf16	gqa2	128	64	32	3	16	2	0.264192	0.122134	0.122443	0.00030899999999998984
bf16	gqa2	128	64	32	4	1	2	0.280576	0.192808	0.192808	0.0
bf16	gqa2	128	64	32	4	2	2	0.334848	0.166414	0.166434	1.9999999999992246e-05
bf16	gqa2	128	64	32	4	4	2	0.290816	0.142593	0.142655	6.20000000000065e-05
bf16	gqa2	128	64	32	4	8	2	0.269312	0.130747	0.130891	0.00014400000000000523
bf16	gqa2	128	64	32	4	16	2	0.268288	0.126442	0.126751	0.0003090000000000037
bf16	gqa2	128	64	32	5	1	1	0.282624	0.197065	0.197065	0.0
bf16	gqa2	128	64	32	5	2	1	0.329568	0.170647	0.170668	2.0999999999993246e-05
bf16	gqa2	128	64	32	5	4	1	0.27328	0.146827	0.146889	6.199999999997874e-05
bf16	gqa2	128	64	32	5	8	1	0.254048	0.13498	0.135124	0.00014400000000000523
bf16	gqa2	128	64	32	5	16	1	0.265216	0.149509	0.149818	0.0003090000000000037
bf16	gqa2	128	128	16	2	1	2	0.47184	0.318734	0.318734	0.0
bf16	gqa2	128	128	16	2	2	2	0.512032	0.250358	0.250378	1.999999999996449e-05
bf16	gqa2	128	128	16	2	4	2	0.425984	0.202675	0.202737	6.20000000000065e-05
bf16	gqa2	128	128	16	2	8	2	0.379904	0.178897	0.179041	0.00014400000000000523
bf16	gqa2	128	128	16	2	16	2	0.389312	0.167135	0.167444	0.0003090000000000037
bf16	gqa2	128	128	16	3	1	2	0.400544	0.321606	0.321606	0.0
bf16	gqa2	128	128	16	3	2	2	0.478208	0.25323	0.25325	1.999999999996449e-05
bf16	gqa2	128	128	16	3	4	2	0.410624	0.205547	0.205608	6.1000000000005494e-05
bf16	gqa2	128	128	16	3	8	2	0.372736	0.181769	0.181913	0.00014400000000000523
bf16	gqa2	128	128	16	3	16	2	0.385216	0.170006	0.170316	0.0003100000000000047
bf16	gqa2	128	128	16	4	1	2	0.401568	0.324477	0.324477	0.0
bf16	gqa2	128	128	16	4	2	2	0.479296	0.256101	0.256122	2.0999999999993246e-05
bf16	gqa2	128	128	16	4	4	2	0.409728	0.208418	0.20848	6.20000000000065e-05
bf16	gqa2	128	128	16	4	8	2	0.373984	0.18464	0.184785	0.00014500000000000624
bf16	gqa2	128	128	16	4	16	2	0.382976	0.172878	0.173187	0.0003090000000000037
bf16	gqa2	128	128	16	5	1	2	0.4016	0.327349	0.327349	0.0
bf16	gqa2	128	128	16	5	2	2	0.480256	0.258973	0.258994	2.0999999999993246e-05
bf16	gqa2	128	128	16	5	4	2	0.411648	0.21129	0.211352	6.20000000000065e-05
bf16	gqa2	128	128	16	5	8	2	0.378016	0.187512	0.187656	0.00014399999999997748
bf16	gqa2	128	128	16	5	16	2	0.388096	0.17575	0.176059	0.0003090000000000037
bf16	gqa2	128	128	32	2	1	2	0.458816	0.324477	0.324477	0.0
bf16	gqa2	128	128	32	2	2	2	0.511936	0.256101	0.256122	2.0999999999993246e-05
bf16	gqa2	128	128	32	2	4	2	0.430336	0.208418	0.20848	6.20000000000065e-05
bf16	gqa2	128	128	32	2	8	2	0.392416	0.18464	0.184785	0.00014500000000000624
bf16	gqa2	128	128	32	2	16	2	0.396544	0.172878	0.173187	0.0003090000000000037
bf16	gqa2	128	128	32	3	1	2	0.4416	0.330221	0.330221	0.0
bf16	gqa2	128	128	32	3	2	2	0.50912	0.261845	0.261866	2.0999999999993246e-05
bf16	gqa2	128	128	32	3	4	2	0.428032	0.214162	0.214224	6.20000000000065e-05
bf16	gqa2	128	128	32	3	8	2	0.391168	0.190384	0.190528	0.00014400000000000523
bf16	gqa2	128	128	32	3	16	2	0.378048	0.178622	0.178931	0.0003090000000000037
bf16	gqa2	128	128	32	4	1	1	0.447616	0.335914	0.335914	0.0
bf16	gqa2	128	128	32	4	2	1	0.505856	0.267514	0.267535	2.1000000000048757e-05
bf16	gqa2	128	128	32	4	4	1	0.428	0.219831	0.219893	6.20000000000065e-05
bf16	gqa2	128	128	32	4	8	1	0.387072	0.196053	0.196198	0.00014500000000000624
bf16	gqa2	128	128	32	4	16	1	0.370784	0.184291	0.1846	0.00030899999999997596
bf16	gqa2	128	128	32	5	1	1	0.445536	0.341658	0.341658	0.0
bf16	gqa2	128	128	32	5	2	1	0.507776	0.273258	0.273279	2.0999999999993246e-05
bf16	gqa2	128	128	32	5	4	1	0.435296	0.225575	0.225637	6.20000000000065e-05
bf16	gqa2	128	128	32	5	8	1	0.390304	0.201797	0.201941	0.00014400000000000523
bf16	gqa2	128	128	32	5	16	1	0.372864	0.190035	0.190344	0.0003090000000000037
bf16	gqa2	128	256	16	2	1	2	0.990208	0.596432	0.596432	0.0
bf16	gqa2	128	256	16	2	2	2	0.994304	0.444092	0.444113	2.0999999999993246e-05
bf16	gqa2	128	256	16	2	4	2	0.776192	0.348684	0.348746	6.20000000000065e-05
bf16	gqa2	128	256	16	2	8	2	0.690176	0.301043	0.301188	0.00014500000000000624
bf16	gqa2	128	256	16	2	16	2	0.669696	0.27735	0.277659	0.0003090000000000037
bf16	gqa2	128	256	16	3	1	2	0.982016	0.60074	0.60074	0.0
bf16	gqa2	128	256	16	3	2	2	1.00653	0.4484	0.448421	2.0999999999993246e-05
bf16	gqa2	128	256	16	3	4	2	0.788416	0.352992	0.353054	6.20000000000065e-05
bf16	gqa2	128	256	16	3	8	2	0.70144	0.305351	0.305495	0.000144000000000033
bf16	gqa2	128	256	16	3	16	2	0.684032	0.281658	0.281967	0.0003090000000000037
bf16	gqa2	128	256	16	4	1	2	0.975872	0.605047	0.605047	0.0
bf16	gqa2	128	256	16	4	2	2	1.00147	0.452708	0.452728	2.0000000000020002e-05
bf16	gqa2	128	256	16	4	4	2	0.792576	0.3573	0.357361	6.099999999997774e-05
bf16	gqa2	128	256	16	4	8	2	0.7024	0.309659	0.309803	0.00014399999999997748
bf16	gqa2	128	256	16	4	16	2	0.65424	0.285965	0.286274	0.0003089999999999482
bf16	gqa2	128	256	16	5	1	1	0.940032	0.609304	0.609304	0.0
bf16	gqa2	128	256	16	5	2	1	0.961696	0.456941	0.456962	2.0999999999993246e-05
bf16	gqa2	128	256	16	5	4	1	0.763904	0.361533	0.361595	6.20000000000065e-05
bf16	gqa2	128	256	16	5	8	1	0.666624	0.313892	0.314036	0.00014399999999997748
bf16	gqa2	128	256	16	5	16	1	0.63488	0.290199	0.290508	0.0003090000000000037
bf16	gqa2	128	256	32	2	1	2	1.61773	0.605047	0.605047	0.0
bf16	gqa2	128	256	32	2	2	2	1.34963	0.452708	0.452728	2.0000000000020002e-05
bf16	gqa2	128	256	32	2	4	2	0.98304	0.3573	0.357361	6.099999999997774e-05
bf16	gqa2	128	256	32	2	8	2	0.816128	0.309659	0.309803	0.00014399999999997748
bf16	gqa2	128	256	32	2	16	2	0.738304	0.285965	0.286274	0.0003089999999999482
bf16	gqa2	128	256	32	3	1	1	1.6488	0.613612	0.613612	0.0
bf16	gqa2	128	256	32	3	2	1	1.34976	0.461249	0.46127	2.0999999999993246e-05
bf16	gqa2	128	256	32	3	4	1	0.985088	0.365841	0.365902	6.099999999997774e-05
bf16	gqa2	128	256	32	3	8	1	0.808096	0.3182	0.318344	0.000144000000000033
bf16	gqa2	128	256	32	3	16	1	0.739328	0.294506	0.294816	0.00031000000000003247
bf16	gqa2	128	256	32	4	1	1	1.67014	0.622227	0.622227	0.0
bf16	gqa2	128	256	32	4	2	1	1.37197	0.469864	0.469885	2.0999999999993246e-05
bf16	gqa2	128	256	32	4	4	1	1.00147	0.374456	0.374518	6.20000000000065e-05
bf16	gqa2	128	256	32	4	8	1	0.81936	0.326815	0.32696	0.00014499999999995072
bf16	gqa2	128	256	32	4	16	1	0.745472	0.303122	0.303431	0.0003090000000000037
bf16	gqa2	256	16	16	2	1	4	0.456704	0.207496	0.207496	0.0
bf16	gqa2	256	16	16	2	2	4	0.37888	0.184467	0.184488	2.1000000000021002e-05
bf16	gqa2	256	16	16	2	4	4	0.29696	0.163586	0.163648	6.199999999997874e-05
bf16	gqa2	256	16	16	2	8	4	0.260096	0.160184	0.160328	0.00014400000000000523
bf16	gqa2	256	16	16	2	16	4	0.261056	0.167961	0.168271	0.0003100000000000047
bf16	gqa2	256	16	16	3	1	3	0.319712	0.195858	0.195858	0.0
bf16	gqa2	256	16	16	3	2	3	0.305152	0.165975	0.165996	2.0999999999993246e-05
bf16	gqa2	256	16	16	3	4	3	0.25488	0.145094	0.145156	6.20000000000065e-05
bf16	gqa2	256	16	16	3	8	3	0.241536	0.150172	0.150316	0.00014400000000000523
bf16	gqa2	256	16	16	3	16	3	0.255808	0.171541	0.171851	0.0003100000000000047
bf16	gqa2	256	16	16	4	1	2	0.207872	0.18294	0.18294	0.0
bf16	gqa2	256	16	16	4	2	2	0.229408	0.145605	0.145625	1.9999999999992246e-05
bf16	gqa2	256	16	16	4	4	2	0.216192	0.124724	0.124786	6.199999999999262e-05
bf16	gqa2	256	16	16	4	8	2	0.219136	0.130673	0.130817	0.00014399999999997748
bf16	gqa2	256	16	16	4	16	2	0.255168	0.163574	0.163883	0.0003090000000000037
bf16	gqa2	256	16	16	5	1	2	0.21504	0.185991	0.185991	0.0
bf16	gqa2	256	16	16	5	2	2	0.233664	0.148656	0.148676	1.9999999999992246e-05
bf16	gqa2	256	16	16	5	4	2	0.217088	0.127775	0.127837	6.20000000000065e-05
bf16	gqa2	256	16	16	5	8	2	0.223232	0.134596	0.13474	0.00014400000000000523
bf16	gqa2	256	16	16	5	16	2	0.265408	0.170549	0.170858	0.0003090000000000037
bf16	gqa2	256	16	32	2	1	2	0.290816	0.18294	0.18294	0.0
