producer	first	last
117366	120000	120063
117366	124096	124159
117367	120000	120063
117367	124096	124159
117368	120000	120063
117368	124096	124159
117369	120000	120063
117369	124096	124159
117370	120000	120063
117370	124096	124159
117371	120000	120063
117371	124096	124159
117372	120000	120063
117372	124096	124159
117373	120000	120063
117373	124096	124159
117374	120000	120063
117374	124096	124159
117375	120000	120063
117375	124096	124159
117376	120064	120127
117376	124160	124223
117377	120064	120127
117377	124160	124223
117378	120064	120127
117378	124160	124223
117379	120064	120127
117379	124160	124223
117380	120064	120127
117380	124160	124223
117381	120064	120127
117381	124160	124223
117382	120064	120127
117382	124160	124223
117383	120064	120127
117383	124160	124223
117384	120064	120127
117384	124160	124223
117385	120064	120127
117385	124160	124223
117386	120064	120127
117386	124160	124223
117387	120064	120127
117387	124160	124223
117388	120064	120127
117388	124160	124223
117389	120064	120127
117389	124160	124223
117390	120064	120127
117390	124160	124223
117391	120064	120127
117391	124160	124223
117392	120064	120127
117392	124160	124223
117393	120064	120127
117393	124160	124223
117394	120064	120127
117394	124160	124223
117395	120064	120127
117395	124160	124223
117396	120064	120127
117396	124160	124223
117397	120064	120127
117397	124160	124223
117398	120064	120127
117398	124160	124223
117399	120064	120127
117399	124160	124223
117400	120064	120127
117400	124160	124223
117401	120064	120127
117401	124160	124223
117402	120064	120127
117402	124160	124223
117403	120064	120127
117403	124160	124223
117404	120064	120127
117404	124160	124223
117405	120064	120127
117405	124160	124223
117406	120064	120127
117406	124160	124223
117407	120064	120127
117407	124160	124223
117408	120128	120191
117408	124224	124287
117409	120128	120191
117409	124224	124287
117410	120128	120191
117410	124224	124287
117411	120128	120191
117411	124224	124287
117412	120128	120191
117412	124224	124287
117413	120128	120191
117413	124224	124287
117414	120128	120191
117414	124224	124287
117415	120128	120191
117415	124224	124287
117416	120128	120191
117416	124224	124287
117417	120128	120191
117417	124224	124287
117418	120128	120191
117418	124224	124287
117419	120128	120191
117419	124224	124287
117420	120128	120191
117420	124224	124287
117421	120128	120191
117421	124224	124287
117422	120128	120191
117422	124224	124287
117423	120128	120191
117423	124224	124287
117424	120128	120191
117424	124224	124287
117425	120128	120191
117425	124224	124287
117426	120128	120191
117426	124224	124287
117427	120128	120191
117427	124224	124287
117428	120128	120191
117428	124224	124287
117429	120128	120191
117429	124224	124287
117430	120128	120191
117430	124224	124287
117431	120128	120191
117431	124224	124287
117432	120128	120191
117432	124224	124287
117433	120128	120191
117433	124224	124287
117434	120128	120191
117434	124224	124287
117435	120128	120191
117435	124224	124287
117436	120128	120191
117436	124224	124287
117437	120128	120191
117437	124224	124287
117438	120128	120191
117438	124224	124287
117439	120128	120191
117439	124224	124287
117440	120192	120255
117440	124288	124351
117441	120192	120255
117441	124288	124351
117442	120192	120255
117442	124288	124351
117443	120192	120255
117443	124288	124351
117444	120192	120255
117444	124288	124351
117445	120192	120255
117445	124288	124351
117446	120192	120255
117446	124288	124351
117447	120192	120255
117447	124288	124351
117448	120192	120255
117448	124288	124351
117449	120192	120255
117449	124288	124351
117450	120192	120255
117450	124288	124351
117451	120192	120255
117451	124288	124351
117452	120192	120255
117452	124288	124351
117453	120192	120255
117453	124288	124351
117454	120192	120255
117454	124288	124351
117455	120192	120255
117455	124288	124351
117456	120192	120255
117456	124288	124351
117457	120192	120255
117457	124288	124351
117458	120192	120255
117458	124288	124351
117459	120192	120255
117459	124288	124351
117460	120192	120255
117460	124288	124351
117461	120192	120255
117461	124288	124351
117462	120192	120255
117462	124288	124351
117463	120192	120255
117463	124288	124351
117464	120192	120255
117464	124288	124351
117465	120192	120255
117465	124288	124351
117466	120192	120255
117466	124288	124351
117467	120192	120255
117467	124288	124351
117468	120192	120255
117468	124288	124351
117469	120192	120255
117469	124288	124351
117470	120192	120255
117470	124288	124351
117471	120192	120255
117471	124288	124351
117472	120256	120319
117472	124352	124415
117473	120256	120319
117473	124352	124415
117474	120256	120319
117474	124352	124415
117475	120256	120319
117475	124352	124415
117476	120256	120319
117476	124352	124415
117477	120256	120319
117477	124352	124415
117478	120256	120319
117478	124352	124415
117479	120256	120319
117479	124352	124415
117480	120256	120319
117480	124352	124415
117481	120256	120319
117481	124352	124415
117482	120256	120319
117482	124352	124415
117483	120256	120319
117483	124352	124415
117484	120256	120319
117484	124352	124415
117485	120256	120319
117485	124352	124415
117486	120256	120319
117486	124352	124415
117487	120256	120319
117487	124352	124415
117488	120256	120319
117488	124352	124415
117489	120256	120319
117489	124352	124415
117490	120256	120319
117490	124352	124415
117491	120256	120319
117491	124352	124415
117492	120256	120319
117492	124352	124415
117493	120256	120319
117493	124352	124415
117494	120256	120319
117494	124352	124415
117495	120256	120319
117495	124352	124415
117496	120256	120319
117496	124352	124415
117497	120256	120319
117497	124352	124415
117498	120256	120319
117498	124352	124415
117499	120256	120319
117499	124352	124415
117500	120256	120319
117500	124352	124415
117501	120256	120319
117501	124352	124415
117502	120256	120319
117502	124352	124415
117503	120256	120319
117503	124352	124415
117504	120320	120383
117504	124416	124479
117505	120320	120383
117505	124416	124479
117506	120320	120383
117506	124416	124479
117507	120320	120383
117507	124416	124479
117508	120320	120383
117508	124416	124479
117509	120320	120383
117509	124416	124479
117510	120320	120383
117510	124416	124479
117511	120320	120383
117511	124416	124479
117512	120320	120383
117512	124416	124479
117513	120320	120383
117513	124416	124479
117514	120320	120383
117514	124416	124479
117515	120320	120383
117515	124416	124479
117516	120320	120383
117516	124416	124479
117517	120320	120383
117517	124416	124479
117518	120320	120383
117518	124416	124479
117519	120320	120383
117519	124416	124479
117520	120320	120383
117520	124416	124479
117521	120320	120383
117521	124416	124479
117522	120320	120383
117522	124416	124479
117523	120320	120383
117523	124416	124479
117524	120320	120383
117524	124416	124479
117525	120320	120383
117525	124416	124479
117526	120320	120383
117526	124416	124479
117527	120320	120383
117527	124416	124479
117528	120320	120383
117528	124416	124479
117529	120320	120383
117529	124416	124479
117530	120320	120383
117530	124416	124479
117531	120320	120383
117531	124416	124479
117532	120320	120383
117532	124416	124479
117533	120320	120383
117533	124416	124479
117534	120320	120383
117534	124416	124479
117535	120320	120383
117535	124416	124479
117536	120384	120447
117536	124480	124543
117537	120384	120447
117537	124480	124543
117538	120384	120447
117538	124480	124543
117539	120384	120447
117539	124480	124543
117540	120384	120447
117540	124480	124543
117541	120384	120447
117541	124480	124543
117542	120384	120447
117542	124480	124543
117543	120384	120447
117543	124480	124543
117544	120384	120447
117544	124480	124543
117545	120384	120447
117545	124480	124543
117546	120384	120447
117546	124480	124543
117547	120384	120447
117547	124480	124543
117548	120384	120447
117548	124480	124543
117549	120384	120447
117549	124480	124543
117550	120384	120447
117550	124480	124543
117551	120384	120447
117551	124480	124543
117552	120384	120447
117552	124480	124543
117553	120384	120447
117553	124480	124543
117554	120384	120447
117554	124480	124543
117555	120384	120447
117555	124480	124543
117556	120384	120447
117556	124480	124543
117557	120384	120447
117557	124480	124543
117558	120384	120447
117558	124480	124543
117559	120384	120447
117559	124480	124543
117560	120384	120447
117560	124480	124543
117561	120384	120447
117561	124480	124543
117562	120384	120447
117562	124480	124543
117563	120384	120447
117563	124480	124543
117564	120384	120447
117564	124480	124543
117565	120384	120447
117565	124480	124543
117566	120384	120447
117566	124480	124543
117567	120384	120447
117567	124480	124543
117568	120448	120511
117568	124544	124607
117569	120448	120511
117569	124544	124607
117570	120448	120511
117570	124544	124607
117571	120448	120511
117571	124544	124607
117572	120448	120511
117572	124544	124607
117573	120448	120511
117573	124544	124607
117574	120448	120511
117574	124544	124607
117575	120448	120511
117575	124544	124607
117576	120448	120511
117576	124544	124607
117577	120448	120511
117577	124544	124607
117578	120448	120511
117578	124544	124607
117579	120448	120511
117579	124544	124607
117580	120448	120511
117580	124544	124607
117581	120448	120511
117581	124544	124607
117582	120448	120511
117582	124544	124607
117583	120448	120511
117583	124544	124607
117584	120448	120511
117584	124544	124607
117585	120448	120511
117585	124544	124607
117586	120448	120511
117586	124544	124607
117587	120448	120511
117587	124544	124607
117588	120448	120511
117588	124544	124607
117589	120448	120511
117589	124544	124607
117590	120448	120511
117590	124544	124607
117591	120448	120511
117591	124544	124607
117592	120448	120511
117592	124544	124607
117593	120448	120511
117593	124544	124607
117594	120448	120511
117594	124544	124607
117595	120448	120511
117595	124544	124607
117596	120448	120511
117596	124544	124607
117597	120448	120511
117597	124544	124607
117598	120448	120511
117598	124544	124607
117599	120448	120511
117599	124544	124607
117600	120512	120575
117600	124608	124671
117601	120512	120575
117601	124608	124671
117602	120512	120575
117602	124608	124671
117603	120512	120575
117603	124608	124671
117604	120512	120575
117604	124608	124671
117605	120512	120575
117605	124608	124671
117606	120512	120575
117606	124608	124671
117607	120512	120575
117607	124608	124671
117608	120512	120575
117608	124608	124671
117609	120512	120575
117609	124608	124671
117610	120512	120575
117610	124608	124671
117611	120512	120575
117611	124608	124671
117612	120512	120575
117612	124608	124671
117613	120512	120575
117613	124608	124671
117614	120512	120575
117614	124608	124671
117615	120512	120575
117615	124608	124671
117616	120512	120575
117616	124608	124671
117617	120512	120575
117617	124608	124671
117618	120512	120575
117618	124608	124671
117619	120512	120575
117619	124608	124671
117620	120512	120575
117620	124608	124671
117621	120512	120575
117621	124608	124671
117622	120512	120575
117622	124608	124671
117623	120512	120575
117623	124608	124671
117624	120512	120575
117624	124608	124671
117625	120512	120575
117625	124608	124671
117626	120512	120575
117626	124608	124671
117627	120512	120575
117627	124608	124671
117628	120512	120575
117628	124608	124671
117629	120512	120575
117629	124608	124671
117630	120512	120575
117630	124608	124671
117631	120512	120575
117631	124608	124671
117632	120576	120639
117632	124672	124735
117633	120576	120639
117633	124672	124735
117634	120576	120639
117634	124672	124735
117635	120576	120639
117635	124672	124735
117636	120576	120639
117636	124672	124735
117637	120576	120639
117637	124672	124735
117638	120576	120639
117638	124672	124735
117639	120576	120639
117639	124672	124735
117640	120576	120639
117640	124672	124735
117641	120576	120639
117641	124672	124735
117642	120576	120639
117642	124672	124735
117643	120576	120639
117643	124672	124735
117644	120576	120639
117644	124672	124735
117645	120576	120639
117645	124672	124735
117646	120576	120639
117646	124672	124735
117647	120576	120639
117647	124672	124735
117648	120576	120639
117648	124672	124735
117649	120576	120639
117649	124672	124735
117650	120576	120639
117650	124672	124735
117651	120576	120639
117651	124672	124735
117652	120576	120639
117652	124672	124735
117653	120576	120639
117653	124672	124735
117654	120576	120639
117654	124672	124735
117655	120576	120639
117655	124672	124735
117656	120576	120639
117656	124672	124735
117657	120576	120639
117657	124672	124735
117658	120576	120639
117658	124672	124735
117659	120576	120639
117659	124672	124735
117660	120576	120639
